timestamp,price_usd,ma_6,volatility_12
2025-05-16 03:05:53,103824,,
2025-05-16 03:06:03,103810,,
2025-05-16 03:06:13,103824,,
2025-05-16 03:06:23,103810,,
2025-05-16 03:06:33,103824,,
2025-05-16 03:06:43,103810,103817.0,
2025-05-16 03:07:54,103807,103814.16666666667,
2025-05-16 03:08:04,103807,103813.66666666667,
2025-05-16 03:08:14,103807,103810.83333333333,
2025-05-16 03:08:24,103807,103810.33333333333,
2025-05-16 03:08:34,103807,103807.5,
2025-05-16 03:08:44,103817,103808.66666666667,7.296740658845009
2025-05-16 03:09:55,103792,103806.16666666667,8.579397450056812
2025-05-16 03:10:05,103804,103805.66666666667,8.762869323905816
2025-05-16 03:10:15,103804,103805.16666666667,7.61577310586065
2025-05-16 03:10:25,103804,103804.66666666667,7.669301260097268
2025-05-16 03:10:35,103792,103802.16666666667,6.9391292790563215
2025-05-16 03:10:45,103792,103798.0,7.63167244071389
2025-05-16 03:11:56,103777,103795.5,10.641542380798878
2025-05-16 03:12:06,103777,103791.0,12.434068545972604
2025-05-16 03:12:16,103777,103786.5,13.503086067014758
2025-05-16 03:12:26,103777,103782.0,14.015143325135519
2025-05-16 03:12:36,103777,103779.5,14.0313501801713
2025-05-16 03:12:46,103777,103777.0,11.828317332100927
2025-05-16 03:13:57,103782,103777.83333333333,11.834720362577173
2025-05-16 03:14:07,103782,103778.66666666667,10.538529596694916
2025-05-16 03:14:17,103782,103779.5,8.644493780848753
2025-05-16 03:14:27,103782,103780.33333333333,5.5732042902199765
2025-05-16 03:14:37,103782,103781.16666666667,4.438126822987753
2025-05-16 03:14:47,103785,103782.5,2.9886147596847366
2025-05-16 03:15:58,103781,103782.33333333333,2.8749176536257677
2025-05-16 03:16:08,103781,103782.16666666667,2.712205856131021
2025-05-16 03:16:18,103781,103782.0,2.490892501597049
2025-05-16 03:16:28,103775,103780.83333333333,2.8109633849425917
2025-05-16 03:16:38,103781,103780.66666666667,2.5746432527154486
2025-05-16 03:16:48,103775,103779.0,2.895921897484181
2025-05-16 03:17:59,103766,103776.5,5.107184482012553
2025-05-16 03:18:09,103766,103774.0,6.316764611057749
2025-05-16 03:18:19,103766,103771.5,7.059809423130208
2025-05-16 03:18:29,103756,103768.33333333333,9.01975945389046
2025-05-16 03:18:39,103766,103765.83333333333,9.006310918662257
2025-05-16 03:18:49,103756,103762.66666666667,9.446820853727985
2025-05-16 03:20:00,103740,103758.33333333333,12.391040262542452
2025-05-16 03:20:10,103724,103751.33333333333,16.837908169225507
2025-05-16 03:20:20,103724,103744.33333333333,19.085731621169156
2025-05-16 03:20:30,103740,103741.66666666667,18.911276097518357
2025-05-16 03:20:40,103740,103737.33333333333,17.432771298672872
2025-05-16 03:21:51,103712,103730.0,19.14221101191513
2025-05-16 03:22:01,103712,103725.33333333333,20.404247923750948
2025-05-16 03:22:11,103712,103723.33333333333,20.544113659664976
2025-05-16 03:22:21,103712,103721.33333333333,19.585863795267365
2025-05-16 03:22:31,103712,103716.66666666667,18.963281904955686
2025-05-16 03:22:42,103712,103712.0,15.523198670716084
2025-05-16 03:23:52,103702,103710.33333333333,13.279056191394908
2025-05-16 03:24:02,103698,103708.0,13.110255065395698
2025-05-16 03:24:12,103698,103705.66666666667,13.912061477236353
2025-05-16 03:24:22,103698,103703.33333333333,14.316762796479818
2025-05-16 03:24:32,103697,103700.83333333333,11.947803145392394
2025-05-16 03:24:42,103697,103698.33333333333,7.246733851625266
2025-05-16 03:25:53,103697,103697.5,7.254570137502029
2025-05-16 03:26:03,103695,103697.0,7.192167456923707
2025-05-16 03:26:13,103695,103696.5,6.8152013688621755
2025-05-16 03:26:23,103693,103695.66666666667,6.2304238876179285
2025-05-16 03:26:33,103695,103695.33333333333,4.925967064080494
2025-05-16 03:26:43,103693,103694.66666666667,2.504541330067176
2025-05-16 03:27:54,103693,103694.0,2.0056737705911893
2025-05-16 03:28:04,103683,103692.0,4.078769868197216
2025-05-16 03:28:14,103683,103690.0,5.083395429464802
2025-05-16 03:28:24,103683,103688.33333333333,5.624621199493314
2025-05-16 03:28:34,103683,103686.33333333333,5.9365330154799505
2025-05-16 03:28:45,103668,103682.16666666667,8.532913105270687
2025-05-16 03:29:55,103667,103677.83333333333,10.04949870610179
2025-05-16 03:30:05,103667,103675.16666666667,10.958254118922282
2025-05-16 03:30:16,103667,103672.5,11.282528730168027
2025-05-16 03:30:26,103671,103670.5,10.983113760699641
2025-05-16 03:30:36,103671,103668.5,10.031390127023336
2025-05-16 03:30:46,103667,103668.33333333333,9.126634349379914
2025-05-16 03:31:56,103671,103669.0,7.254570137553217
2025-05-16 03:32:07,103675,103670.33333333333,6.6349624923313675
2025-05-16 03:32:17,103675,103671.66666666667,5.8691540871666215
2025-05-16 03:32:27,103675,103672.33333333333,4.8889175850555295
2025-05-16 03:32:37,103675,103673.0,3.5194266064716353
2025-05-16 03:32:47,103678,103674.83333333333,3.9648073057370845
2025-05-16 03:33:58,103678,103676.0,4.078769868261661
2025-05-16 03:34:08,103692,103678.83333333333,6.612087187224181
2025-05-16 03:34:18,103692,103681.66666666667,7.831560083086636
2025-05-16 03:34:28,103692,103684.5,8.743395776159314
2025-05-16 03:34:38,103692,103687.33333333333,9.212968461918862
2025-05-16 03:34:48,103692,103689.66666666667,8.78143703302906
